"const","sin1","cos1","sin2","cos2","sin3","cos3","sin4","cos4","sin5","cos5","sin6","cos6","sin7","cos7","sin8","cos8","sin9","cos9","sin10","cos10"
13.4880649926544,-1.15217063906323,3.04679822378668,-1.28386129190721,1.72896017143401,-0.95853611475966,0.657524185567844,-1.17373557611273,0.567938939745241,-0.110983844974479,0.338087033967659,-2.00058457860642,-1.07567313776706,0.00518847008744731,2.01001363320991,0.155514040534335,0.336914573694099,-0.448890013849006,-1.10732575847169,-0.769010852579292,-1.15879946602587
13.9084711766362,-0.567124962750941,1.84258641534083,-0.440859751291504,1.00772123489378,-0.236586171062987,0.515215948021346,-0.764402140286667,0.463659743548961,1.29050529422898,-0.0410487450755806,-3.30871918902692,-0.0247305671581772,1.74478367013453,0.515086546372177,1.18512095600755,0.360700202333359,-0.855737061607216,-0.34471363463813,-1.36945716094818,-0.878657387187946
17.736954654018,-2.32893388797191,2.73389425968094,-1.20113529833117,0.68764364245076,-0.711175462290097,0.200178886120386,-0.28600324174218,0.182823334161734,0.0206199722684709,-0.893189629422528,-1.06985678349144,1.11866433946055,1.46731195556313,-0.35453400034748,0.464757824861174,-0.817951924801293,-0.598944353100401,-0.455027371463076,-0.840756330768474,0.144917463394385
7.42883033219753,0.711418341076723,0.621885840016624,0.592936824626462,0.312343707962284,0.447524164936963,0.254568511889324,0.372453450560306,0.216551860886054,0.634958121259103,-0.0582789010332632,-0.47239244576749,0.354355188095429,0.835922936727897,-0.0265494028667174,0.710844512346295,0.367530341253009,-0.10498112104755,-0.0185377863953116,-0.256789194638523,-0.16205139445184
12.231211265749,-0.544002319260368,1.48864640890042,-0.147628120845855,1.17778167096783,-0.297879013330127,0.74045451627902,-0.40320336391743,0.753549200607561,0.626819071566873,0.09138082633554,-1.97310182776855,0.644005847023613,1.00827641232711,0.34680403457721,1.05722354021083,0.482014731955732,-0.436517737064223,-0.124949273050928,-1.28450639145722,-0.520853672468597
14.2451811254808,-1.34684928954085,1.75059778077815,-0.476592353690964,0.808810293664189,-0.386743151706459,0.598287951814052,-0.574253878667149,0.554878195748844,0.618910179220547,-0.660121428337584,-2.25547003680335,1.29470817671709,0.351232968756774,-0.288786066070832,1.43745917602004,-0.140521962032034,-0.195276977923737,0.141286146019858,-1.74681191648361,0.166937722481383
14.2768882095715,-0.968922494289422,1.37796714640397,-0.515525410684906,0.295228695611415,-0.31444183509354,0.112718403840901,-0.348365827315548,0.353557518492345,0.254092256179553,-0.756951830434171,-1.18190650489674,1.71014973374197,0.44266082864463,-1.16172734574974,1.06081676983277,-0.891776715210232,-0.420427932035756,0.646470435624495,-0.892188243339443,0.963284609972641
14.330006876027,-1.90625137736605,2.14040089359258,-1.00669851753957,1.25105458539315,-0.583746152411955,0.616184705137542,-1.02985487829092,0.458942388537638,0.623770266891164,0.480948146848605,-2.64285356608544,-0.933412795277593,0.276933635986967,1.26635648038132,1.09651815593964,0.866567229495376,-0.219845726219122,-0.444332738586734,-1.34274031992072,-1.14142051847452
19.0406351719646,-2.79026805531362,1.26281350063991,-1.14590049971078,-0.114311969568996,-0.522505274799053,-0.148400280797379,-0.312298104335523,0.174940624892321,-0.160593448407533,-0.63002230112177,-0.434175501653285,1.06243040507767,0.384960728344243,-0.0738193201369656,0.263920709741989,-1.13144145913677,-0.21678812262777,-0.297272464508963,-0.33425316304546,0.571726190306806
7.55226899577621,1.34568334955777,-0.147945653029548,0.531730404927384,0.199787719407874,0.664105521012379,0.0580611151162658,0.28637230772855,0.0954892230380593,0.821567757772727,0.385367296379948,-0.550127157990549,-1.00148908096738,0.799559078133322,1.14925495160297,0.669854284289608,0.331185944006017,0.236492850032671,-0.586757127933458,-0.0084008471708933,-0.743449068591632
18.9251572209462,-2.72949194224006,2.04056486050718,-1.2971553330688,0.392597971528041,-0.624522231490467,0.180465558559955,-0.419686042568157,0.362444725545954,0.60000739372132,-0.506598617601353,-1.23061451829058,0.416657931642702,-0.272811048842871,0.314377074090371,1.57808983980936,-0.0557856786846569,0.585431291913791,-0.359769714315083,-0.801227703031713,-0.350541716027894
10.5155163247107,-2.01930057697808,1.58219859773343,-1.25738570249891,1.03713250147161,-0.978887637877371,0.543270025235118,-1.03386351861534,0.343421666274911,-0.303838160029942,0.129432817024234,-1.17617039015646,0.386034913132035,-0.478658038878136,-0.116977038980434,0.197885577020434,0.026091642740176,-0.17670457756612,0.266304827448271,-0.774478446656433,0.0671464693951446
17.1402935839423,-2.39075951268063,2.10613066010412,-1.02136863086755,0.976735764379263,-0.817189718852631,0.326122933880509,-0.928260544522305,0.607301826905091,0.632008942175579,-0.876658756912048,-3.13882189439459,1.29232177309315,1.41360513318995,-0.151945970857411,1.00647302567722,-0.420656106950171,-0.96047814843263,-0.504343632878678,-1.75615919424897,-0.181602263990208
16.1229116943802,-3.50124990191461,1.44376034723384,-1.59503027340729,0.169372734833284,-1.0534580624576,-0.0746778622984009,-0.754165474435709,0.197340107487524,0.0963120685545005,-1.17741640132022,-1.3726592957923,1.29954481455589,-0.0235009162076089,-0.488976917996945,0.799768147726334,-0.948074091215227,0.172195901782519,-0.370287261012286,-0.686344268010753,0.302923805451321
