"bspl4.1","bspl4.2","bspl4.3","bspl4.4","bspl4.5","bspl4.6","bspl4.7","bspl4.8","bspl4.9","bspl4.10","bspl4.11","bspl4.12","bspl4.13","bspl4.14","bspl4.15","bspl4.16","bspl4.17","bspl4.18","bspl4.19","bspl4.20","bspl4.21","bspl4.22","bspl4.23","bspl4.24","bspl4.25","bspl4.26","bspl4.27","bspl4.28","bspl4.29","bspl4.30","bspl4.31","bspl4.32","bspl4.33","bspl4.34","bspl4.35","bspl4.36","bspl4.37","bspl4.38","bspl4.39","bspl4.40"
0.220853055324738,0.418899305905067,0.517940244393959,0.232236177889388,0.375044219231854,0.190988265146036,0.552071747908632,0.137614658875597,0.824543820550157,0.120226547923539,0.679259841249564,0.786304452332536,0.200737174811549,0.551891498340996,0.861847585061076,0.294587069203913,0.192229042695705,0.972694601088065,0.373129340688379,0.267692168747241,0.223349130708633,0.795235690541122,0.326307131915724,0.260426890036191,0.277947326941001,0.201710240194771,0.605742152728535,0.175285821343651,0.236487294396906,0.233960692750158,0.531200489877939,0.239565675716265,0.214769150099317,0.439709109730195,0.38810748869391,0.25009694888014,0.5586608607736,0.23979347068888,0.579201365130943,0.61449674594283
0.171754554676005,0.272874913121161,0.284177911410129,0.284311594811231,0.335056147330966,0.227212990848371,0.352555335387229,0.124507859665297,0.433638830588874,-0.0625217356123228,0.703896679944632,0.3016258671902,-0.044081159684251,0.568999416106839,0.48345478937532,-0.0590830625069738,0.308625582812348,0.635661735666341,0.0597106340243747,0.151744746841257,0.319211092338423,0.454720063925762,0.165659036099745,0.194780791464477,0.12398837413234,0.311541728464155,0.347585346936827,0.165206404440236,0.112177321123362,0.288686188940665,0.352034965729089,0.229577505940657,0.126365740495844,0.409370110393184,0.298270306668518,0.106427903847274,0.545171349370476,0.0385559088245195,0.48447587291153,0.409543372802475
0.134572502871843,0.297321526691768,0.371740430184175,0.247836696993086,0.392613078435004,0.263066122383087,0.474152463715894,0.143361820575119,0.553690211735962,-0.0176683300767258,0.630997527373409,0.574843602743241,-0.0789429593784799,0.478172111373877,0.784915464458496,0.015199284784529,0.127816654850416,0.944797562683861,0.218680884739669,0.153122078395324,0.241725577761708,0.739050035282903,0.395534871586098,0.302535156542119,0.114454623577913,0.248231190488518,0.59608431945188,0.249855641677131,0.292339656233254,0.129953003374643,0.573182938479652,0.282308049817376,0.266744023925541,0.31947684698916,0.502983529032044,0.20028238159716,0.46404383367323,0.373705383324366,0.296608837027839,0.47510239870338
0.222298002876643,0.119258071489048,0.411451289106355,0.212495670062139,0.357138154952769,0.2004362442938,0.550689683533645,0.135532993457163,0.704565178054047,0.0677985634207933,0.569295971752382,0.772502260738887,0.0408807885327849,0.346163384727999,0.904998390486049,0.184614532801067,-0.0326929644501708,0.960756145454342,0.379645867956914,0.169097947964449,0.0734082214157326,0.825097569802832,0.361063763977319,0.388424521220545,0.152945666444853,0.0960940464498858,0.60536255320855,0.285878520590553,0.273506553556447,0.0140583923238814,0.473112724962945,0.344704082742334,0.213681596337809,0.0958262598442245,0.465471038919969,0.187052639325534,0.122829902055769,0.454176690279836,0.0352359505300707,0.216145129533231
0.140755856606085,0.113646960245609,0.257792495368039,0.233308141387235,0.27368808300628,0.201129667119979,0.376932965866089,0.146249416831322,0.56402260661964,-0.0372893386337457,0.740629003441544,0.474084633569462,0.024230395098283,0.556930866517903,0.606847198996208,0.0518767167811134,0.27576926562748,0.617753879486564,0.165771250365204,0.181017651817607,0.298576394008426,0.432810864425403,0.231105082595386,0.25149268559478,0.137395222651024,0.337904294521734,0.310895194953817,0.260037872634003,0.17801231206767,0.296366477565845,0.369617392822387,0.26840346470114,0.224623440670718,0.407130407020796,0.349250954975178,0.246334805901773,0.533779672759554,0.222602251565742,0.551216196751495,0.464700806412982
0.19525878297421,0.172256703833826,0.249426552842346,0.224557920837037,0.384262721716542,0.246849575759484,0.541984379693177,0.0742691770308007,0.666755523450451,-0.0657421076797695,0.627730861213851,0.684197980241603,-0.0962704907926861,0.46523668752566,0.855161347060179,0.0211437993347349,0.144936657850015,0.90948190177575,0.360371562609547,0.0834447431055939,0.28043311846955,0.694973054352874,0.375558611110115,0.370149637494007,0.154214791135324,0.251102933003954,0.539101166457196,0.269138283049856,0.346020065260376,0.178024528603864,0.452028267308072,0.308425492856067,0.306838086504325,0.312085998782449,0.366747607039609,0.272155386048273,0.356504719298388,0.31645732934107,0.303721893348502,0.416033988068488
0.201659393697792,0.223939704194777,0.324094389070497,0.309424606136879,0.340499487027872,0.282041011326624,0.326424373744739,0.197872096291324,0.326099283334565,0.02499134772815,0.667651853311698,0.193632940972059,0.0417306551141402,0.621778193085134,0.334495571381906,-0.0143076946145932,0.399139613847502,0.524527462553563,-0.0586984861031093,0.208828018511083,0.348559641940425,0.374554115691677,0.116912968370323,0.160918347478525,0.0586571017745525,0.40696247942239,0.243286029762569,0.171334457069005,0.0623844286486748,0.297495837815803,0.384902531327498,0.145166937089289,0.0926325211044003,0.387218338176747,0.336619966026199,0.0921413456229144,0.46606188623274,0.233600417608358,0.339081074463536,0.431077016630731
0.16695190307575,0.136902650913356,0.559509238524819,0.344829268920076,0.532362097795027,0.403796564143205,0.535199707558716,0.322943277308096,0.519438009435391,0.0868849059410449,0.793332192180414,0.201203982504622,0.11813398510347,0.666080890659045,0.383358522658066,0.0234414125364558,0.484405696664205,0.557861645057786,0.175760973222149,0.164476882688967,0.53905479625465,0.362086018820237,0.310154072029538,0.264363825874028,0.1693701762151,0.541814272159737,0.339807712948704,0.35549335160637,0.232062604401427,0.459819680820139,0.438811257634124,0.341927905094655,0.351049999939772,0.509627882462379,0.373287760864753,0.356420798306585,0.49901678901658,0.38618052943372,0.309033373616507,0.58829002699345
0.257449851229843,0.363661069911396,0.18881414912927,0.353972947897142,0.285035312173146,0.309016323576257,0.306816617122558,0.277459790586208,0.385371826169524,0.0192073122765657,0.836882839602605,0.214384128119871,0.102786211895405,0.661664258437679,0.439286228227098,0.0373540518405417,0.457435470241951,0.574398870790889,0.190894558235706,0.169094145181024,0.511267445522517,0.445736828450081,0.277027304296856,0.32985360388279,0.108470398632385,0.499642361113098,0.380759619480922,0.330465271945452,0.228459000286116,0.331964788091106,0.451648632106172,0.335700903556209,0.260334046831888,0.452825291720027,0.408996247506347,0.284773209479419,0.524669450557544,0.316699233817294,0.465099030710891,0.507255486685663
0.319135824542301,0.44890674378212,0.405903751785604,0.260945144964147,0.478583770153575,0.284899911743016,0.708564050636637,0.204290833907186,0.782018728294427,0.159895395673523,0.637147652587896,0.871568214233371,0.0293568858328719,0.510754035260333,1.02049689865101,0.167330369590763,0.0672928061584652,1.06410395976259,0.411885717242237,0.176499543228749,0.180954660271101,0.843671186037078,0.322476484023425,0.274826544539807,0.232214102862544,0.161870975269625,0.600151166090966,0.18025139914678,0.203406247039297,0.200619255039467,0.448098460959195,0.228910135828295,0.192564481299014,0.35567536002436,0.334237649913256,0.194858936763988,0.439209276684974,0.244104548717693,0.371074138240642,0.484789902148041
