"const","sin1","cos1","sin2","cos2","sin3","cos3","sin4","cos4","sin5","cos5","sin6","cos6","sin7","cos7","sin8","cos8","sin9","cos9","sin10","cos10"
29.9949580421612,4.69996466770193,-1.60867997956068,-2.51247699904394,-0.0138927412125162,-1.51301916146577,0.835367885923295,-0.368190583240083,1.31004736560842,-0.264167317758458,0.746538777486053,0.314249410757759,0.260505630400818,-0.823502845944062,0.928677727825102,1.20839698244892,-1.41403059722987,0.44040794034441,3.64986936109679,-0.596129685135265,-3.05784900193008
20.4484198987803,1.42113593326524,0.535391406367747,-1.03943978422084,0.413770652793162,-0.27453976097282,0.397853300735697,0.333883817715418,0.431631324064255,0.173595356706003,-0.247335561865007,0.107867875142679,-0.201718017810993,-1.29656702159297,-0.321329881519128,0.981441926547417,-0.484534097370858,-0.954631942461701,2.87357337950562,0.949954024593732,-2.46772459520142
25.9265507656365,0.758786518270657,-0.759133736023858,-1.03840002047802,0.541606692460998,-0.637082512939551,-0.240616997937247,0.195238362375902,0.220496118995846,-0.670106206393068,-0.4258791239328,0.539413043200624,-0.638082644449818,-2.03137412576473,0.941869156656666,0.642086905549888,-2.37158792688722,1.00905899666657,4.29556238053609,-0.0674672176864343,-3.35992262913051
24.9261050225349,3.75335501500113,-3.21024159363586,0.0139232013866594,-1.19820763454435,-0.588949559521468,-0.752656147479187,0.491432328892867,0.098333913780516,-0.199114514518067,-0.061398244785723,0.782761412095547,-0.738684223230803,-1.26997438243978,1.36749672137962,0.332026970295693,-3.14249859459535,3.0146755830857,3.68133285757182,-0.758990780225465,-2.93990150337175
23.0923013991115,1.62629463532512,0.161740248569302,-2.38278534271371,-0.841365969989555,-1.76260856338366,0.420975826637587,-0.589669600542897,0.496297286302081,-0.641338421732447,-0.152482501539774,-0.357712249749149,-0.219733612773865,-1.37756612261719,-0.0649298614288395,0.070525344337494,-0.500967259905806,-0.372723156776885,2.15621880702477,0.0747807488230281,-2.56878190170385
25.8127666563988,1.34561655686001,-2.13353828986153,-0.868692997542336,-0.455232292355698,-0.526315308993804,-0.604835894132604,0.0375587451036628,-0.165538462724755,-0.662233717600072,-0.471046706570983,0.0723679054724978,-0.904420340389886,-1.83515552173581,1.30711914270354,-0.290381214659727,-2.10290931625914,1.07830964266238,3.53493563910203,0.0940325368595393,-3.53471350541877
19.6561317762683,1.95098976380263,1.42242407097013,-0.845508191341746,0.543453121971627,0.0233976816842314,0.718831970658881,0.369251839420392,0.30517315290166,-0.0878699975751293,-0.576625461840219,0.0677045123552024,-0.0904373930002313,-1.28894099019024,-0.882896796126955,1.56749649710943,0.150724990540713,-1.89929705473735,2.57298919880874,0.879700343869503,-1.66597088573389
28.0378812290392,0.479569371205481,2.40029119389949,0.156495409013557,-0.246272359931068,0.518234080147746,-0.831670888860967,-0.00769729457592725,-0.557627111824705,-0.0482716866217539,-0.868916740517149,-0.0372303940844001,-0.292800821058534,-1.26142351478633,-0.671708741145634,0.925343862982964,-0.697656856655783,-1.57181986059312,1.93865370411333,1.50676698025069,-2.0569099350655
25.7944618692763,-0.259772062746467,0.0722142362961605,-1.71988171357326,0.119823518632566,-1.05250579091177,0.384977516268441,-0.334137861107924,0.537326247911293,-0.294966182438069,-0.378382641328127,0.0162846214497665,0.0886327910187361,-1.79758964759503,-0.237064902490977,0.829364267131732,-0.529867514071393,-0.969524140871672,2.63531489308286,1.02393652044685,-1.71301631004828
28.9457691154046,6.20345909606379,-1.52616666156104,-0.349118173517028,-0.152270568659363,-0.358505517985968,-0.224191251581478,0.0394024142030269,0.3296291052502,-0.40182979422309,0.10806882202775,0.200320154579132,-0.0204525479259124,-1.09823760023846,1.27587898546395,0.50471417090229,-1.69888386999934,1.3587537406935,4.53460484136489,-0.175192479841384,-4.12090838451014
